method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
"<androidx.core.content.c: androidx.core.content.c$b getPathStrategy(android.content.Context,java.lang.String,int)>",0,"<androidx.core.content.c: androidx.core.content.c$b parsePathStrategy(android.content.Context,java.lang.String,int)>",1.0,1.0,10.0,1.0,16.0,1.0,7.0,1.0,1.0,-1.0,7.0,11181.0,73877.0,6.607369644933369,152.39854081784588,10.0,1.0,16.0,1.0,7.0,1.0,1.0,-1.0,7.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.FlutterEngine: void <init>(android.content.Context,io.flutter.embedding.engine.loader.FlutterLoader,io.flutter.embedding.engine.FlutterJNI,io.flutter.plugin.platform.PlatformViewsController,java.lang.String[],boolean,boolean)>",0,"<io.flutter.plugin.localization.LocalizationPlugin: void <init>(android.content.Context,io.flutter.embedding.engine.systemchannels.LocalizationChannel)>",1.0,1.0,6.0,1.0,3.0,1.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,1.0,3.0,1.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.loader.ApplicationInfoLoader: io.flutter.embedding.engine.loader.FlutterApplicationInfo load(android.content.Context)>,0,"<io.flutter.embedding.engine.loader.ApplicationInfoLoader: java.lang.String getNetworkPolicy(android.content.pm.ApplicationInfo,android.content.Context)>",1.0,1.0,9.0,1.0,9.0,1.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,9.0,1.0,9.0,1.0,6.0,1.0,1.0,-1.0,6.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.MouseCursorChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,"<io.flutter.plugin.common.MethodChannel: void <init>(io.flutter.plugin.common.BinaryMessenger,java.lang.String,io.flutter.plugin.common.MethodCodec)>",1.0,1.0,7.0,1.0,1.0,10.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,10.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.TextInputChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,<io.flutter.plugin.common.JSONMethodCodec: void <clinit>()>,1.0,1.0,7.0,1.0,1.0,5.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,5.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
"<io.flutter.embedding.engine.loader.FlutterLoader: io.flutter.embedding.engine.loader.ResourceExtractor access$000(io.flutter.embedding.engine.loader.FlutterLoader,android.content.Context)>",0,<io.flutter.embedding.engine.loader.FlutterLoader: io.flutter.embedding.engine.loader.ResourceExtractor initResources(android.content.Context)>,1.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,5.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.systemchannels.SpellCheckChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor)>,0,"<io.flutter.plugin.common.MethodChannel: void <init>(io.flutter.plugin.common.BinaryMessenger,java.lang.String,io.flutter.plugin.common.MethodCodec)>",1.0,1.0,7.0,1.0,1.0,10.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,7.0,1.0,1.0,10.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.view.VsyncWaiter: void init()>,0,<io.flutter.embedding.engine.FlutterJNI: void setAsyncWaitForVsyncDelegate(io.flutter.embedding.engine.FlutterJNI$AsyncWaitForVsyncDelegate)>,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,9.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.loader.FlutterLoader$1: io.flutter.embedding.engine.loader.FlutterLoader$InitResult call()>,0,<io.flutter.util.TraceSection: void begin(java.lang.String)>,1.0,1.0,4.0,1.0,6.0,19.0,16.0,1.0,1.0,-1.0,16.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,1.0,6.0,19.0,16.0,1.0,1.0,-1.0,16.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.dart.DartMessenger: void setMessageHandler(java.lang.String,io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler,io.flutter.plugin.common.BinaryMessenger$TaskQueue)>",0,"<io.flutter.embedding.engine.dart.DartMessenger$HandlerInfo: void <init>(io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler,io.flutter.embedding.engine.dart.DartMessenger$DartMessengerTaskQueue)>",1.0,1.0,4.0,7.0,1.0,1.0,92.0,1.0,1.0,-1.0,92.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,7.0,1.0,1.0,92.0,1.0,1.0,-1.0,92.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
