method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<com.worklight.e.n.f$j: void a(com.worklight.e.m.h)>,0,<c.a.f$a: java.lang.Object next()>,1.0,1.0,5.0,10.0,4.0,267.0,71.0,1.0,1.0,-1.0,71.0,17841.0,120525.0,6.755506978308391,161.0051607550301,5.0,10.0,4.0,267.0,71.0,1.0,1.0,-1.0,71.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
"<d.l0.i.j: d.f0 b(d.h0,d.j0)>",0,<d.z: java.lang.String I()>,1.0,1.0,9.0,1.0,0.0,4.0,34.0,1.0,1.0,-1.0,34.0,17841.0,120525.0,6.755506978308391,161.0051607550301,9.0,1.0,0.0,4.0,34.0,1.0,1.0,-1.0,34.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
<d.l0.g.c$a: d.l0.g.c d()>,0,<d.h0$a: d.h0 c()>,1.0,1.0,10.0,1.0,6.0,10.0,28.0,1.0,1.0,-1.0,28.0,17841.0,120525.0,6.755506978308391,161.0051607550301,10.0,1.0,6.0,10.0,28.0,1.0,1.0,-1.0,28.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
<d.l0.i.a: d.h0 a(d.a0$a)>,0,<d.f0: d.g0 a()>,1.0,1.0,8.0,1.0,0.0,10.0,47.0,1.0,1.0,-1.0,47.0,17841.0,120525.0,6.755506978308391,161.0051607550301,8.0,1.0,0.0,10.0,47.0,1.0,1.0,-1.0,47.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<org.apache.cordova.CordovaActivity: void init()>,0,<org.apache.cordova.CordovaWebViewImpl: org.apache.cordova.PluginManager getPluginManager()>,1.0,1.0,3.0,1.0,0.0,3.0,11.0,1.0,1.0,-1.0,11.0,17841.0,120525.0,6.755506978308391,161.0051607550301,3.0,1.0,0.0,3.0,11.0,1.0,1.0,-1.0,11.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
<org.apache.cordova.AllowListPlugin: void pluginInitialize()>,0,<org.apache.cordova.ConfigXmlParser: void <clinit>()>,1.0,1.0,7.0,1.0,0.0,5.0,5.0,1.0,1.0,-1.0,5.0,17841.0,120525.0,6.755506978308391,161.0051607550301,7.0,1.0,0.0,5.0,5.0,1.0,1.0,-1.0,5.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
<androidx.fragment.app.v: java.util.ArrayList v()>,0,<c.a.f$a: boolean hasNext()>,1.0,1.0,8.0,1.0,0.0,265.0,69.0,1.0,1.0,-1.0,69.0,17841.0,120525.0,6.755506978308391,161.0051607550301,8.0,1.0,0.0,265.0,69.0,1.0,1.0,-1.0,69.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
"<androidx.appcompat.app.g: void A0(androidx.appcompat.app.g$u,android.view.KeyEvent)>",0,"<androidx.appcompat.c.i: boolean onMenuOpened(int,android.view.Menu)>",1.0,1.0,6.0,2.0,5.0,8.0,46.0,1.0,1.0,-1.0,46.0,17841.0,120525.0,6.755506978308391,161.0051607550301,6.0,2.0,5.0,8.0,46.0,1.0,1.0,-1.0,46.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
<androidx.lifecycle.p$b: void onActivityPostStarted(android.app.Activity)>,0,<androidx.lifecycle.e$b: void <clinit>()>,1.0,1.0,2.0,3.0,1.0,42.0,2.0,1.0,1.0,-1.0,2.0,17841.0,120525.0,6.755506978308391,161.0051607550301,2.0,3.0,1.0,42.0,2.0,1.0,1.0,-1.0,2.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
"<com.worklight.b.a: void u(org.json.JSONObject,com.worklight.b.a$m)>",0,"<com.worklight.b.a$k: void b(org.json.JSONObject,java.lang.String)>",1.0,1.0,5.0,1.0,24.0,1.0,9.0,1.0,1.0,-1.0,9.0,17841.0,120525.0,6.755506978308391,161.0051607550301,5.0,1.0,24.0,1.0,9.0,1.0,1.0,-1.0,9.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
"<d.l0.h.g: int f(d.l0.h.f,long)>",0,<d.l0.l.f: void <clinit>()>,1.0,1.0,7.0,1.0,4.0,34.0,44.0,1.0,1.0,-1.0,44.0,17841.0,120525.0,6.755506978308391,161.0051607550301,7.0,1.0,4.0,34.0,44.0,1.0,1.0,-1.0,44.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
